Order_ID,Date,Customer_ID,Product_Category,Unnamed:_4,Product_Name,Quantity,Unit_Price_INR,Total_Sales_INR,Payment_Method,Delivery_Status,Review_Rating,Review_Text,State,Country
ORD100972,07-12-2025,CUST1562,Beauty,,Shampoo,2,30152.98,60305.96,Debit Card,Pending,2,Poor packaging,West Bengal,India
ORD100973,11-09-2025,CUST5775,Electronics,,Headphones,5,24018.48,120092.4,Cash on Delivery,Delivered,2,Disappointed,Maharashtra,India
ORD100974,02-04-2025,CUST8987,Clothing,,Jeans,2,35080.29,70160.58,Cash on Delivery,Pending,1,Waste of money,Uttarakhand,India
ORD100975,28-06-2025,CUST7412,Electronics,,Tablet,4,17003.03,68012.12,Cash on Delivery,Delivered,4,Would buy again,Meghalaya,India
ORD100976,21-07-2025,CUST2594,Home & Kitchen,,Vacuum Cleaner,2,35115.21,70230.42,Credit Card,Pending,5,Fantastic quality!,Bihar,India
ORD100977,12-03-2025,CUST8239,Electronics,,Headphones,4,32800.77,131203.08,Cash on Delivery,Pending,5,Loved it!,Maharashtra,India
ORD100978,05-07-2025,CUST2670,Clothing,,Jeans,2,36818.88,73637.76,Credit Card,Pending,1,Terrible experience,Kerala,India
ORD100979,02-04-2025,CUST1859,Clothing,,T-Shirt,1,17908.08,17908.08,UPI,Returned,4,Value for money,Rajasthan,India
ORD100980,06-05-2025,CUST1556,Books,,Children's Book,2,31423.23,62846.46,UPI,Delivered,4,Pretty decent,Uttarakhand,India
ORD100981,21-12-2025,CUST2468,Beauty,,Lipstick,5,47736.86,238684.3,Cash on Delivery,Returned,4,Pretty decent,Manipur,India
ORD100982,12-02-2025,CUST2999,Home & Kitchen,,Air Fryer,3,777.8,2333.4,Cash on Delivery,Returned,1,Never buying again,Tamil Nadu,India
ORD100983,03-09-2025,CUST5484,Clothing,,T-Shirt,5,28734.5,143672.5,UPI,Returned,5,Loved it!,Chhattisgarh,India
ORD100984,20-02-2025,CUST6328,Beauty,,Shampoo,4,15058.49,60233.96,UPI,Returned,2,Poor packaging,Maharashtra,India
ORD100985,29-09-2025,CUST9004,Clothing,,Jacket,1,19811.07,19811.07,UPI,Returned,5,Fantastic quality!,Goa,India
ORD100986,03-04-2025,CUST3948,Books,,Fiction Novel,2,48290.92,96581.84,UPI,Returned,1,Terrible experience,Telangana,India
ORD100987,01-12-2025,CUST3641,Home & Kitchen,,Mixer Grinder,1,6615.04,6615.04,UPI,Returned,2,Disappointed,Mizoram,India
ORD100988,06-10-2025,CUST3811,Electronics,,Smartphone,1,25406.19,25406.19,Cash on Delivery,Returned,3,Average,Rajasthan,India
ORD100989,31-05-2025,CUST9750,Clothing,,Sneakers,1,47321.49,47321.49,Cash on Delivery,Delivered,5,Fantastic quality!,Himachal Pradesh,India
ORD100990,07-11-2025,CUST9818,Beauty,,Lipstick,5,45557.0,227785.0,Credit Card,Returned,3,Average,Punjab,India
ORD100991,21-04-2025,CUST3198,Electronics,,Laptop,1,9566.07,9566.07,Credit Card,Returned,3,Could be better,Uttar Pradesh,India
ORD100992,11-05-2025,CUST5270,Home & Kitchen,,Cookware Set,5,21216.35,106081.75,Cash on Delivery,Returned,5,Loved it!,Nagaland,India
ORD100993,22-12-2025,CUST3346,Beauty,,Shampoo,1,47248.08,47248.08,Credit Card,Delivered,4,Value for money,Tripura,India
ORD100994,06-11-2025,CUST3687,Clothing,,Sneakers,5,32934.44,164672.2,Cash on Delivery,Delivered,5,Highly recommend!,Meghalaya,India
ORD100995,09-02-2025,CUST5425,Beauty,,Shampoo,1,48208.08,48208.08,UPI,Returned,2,Not satisfied,Manipur,India
ORD100996,05-07-2025,CUST6464,Books,,Children's Book,1,16602.0,16602.0,Debit Card,Delivered,1,Waste of money,Maharashtra,India
ORD100997,13-07-2025,CUST2720,Home & Kitchen,,Mixer Grinder,1,18982.37,18982.37,UPI,Delivered,2,Poor packaging,Uttarakhand,India
ORD100998,25-12-2025,CUST5620,Home & Kitchen,,Water Purifier,4,4957.92,19831.68,Debit Card,Returned,3,Average,Telangana,India
ORD100999,03-04-2025,CUST6655,Electronics,,Laptop,3,47336.21,142008.63,Cash on Delivery,Pending,4,Would buy again,Odisha,India
